birdnet_id,scientific_name,common_name,common_name_alt,taxon_group,record_type,scientific_name_aliases,common_name_aliases,inat_id,ebird_code,gbif_id,ncbi_id,avibase_id,birdlife_id,ml_taxon_code,xc_name,observationorg_id,wikidata_qid,observations_count,description_source,metadata_quality_score,metadata_quality_flags,image_url,image_author,image_license,image_source,common_name_en,common_name_ru,common_name_es,common_name_de,common_name_cs,common_name_fr,common_name_nl,common_name_pl,common_name_ja,common_name_pt,common_name_ca,common_name_bg,common_name_zh-CN,common_name_no,common_name_sv,common_name_da,common_name_sk,common_name_uk,common_name_tr,common_name_fi,common_name_sr,common_name_es_ES,common_name_es_MX,common_name_pt_PT,common_name_es_EC,common_name_hr,common_name_lt,common_name_fa,common_name_zh,common_name_cy
BN13745,Scytalopus androstictus,Loja Tapaculo,,Aves,species,,,1289543,partap4,7460355,,898BB81899111BF3,,partap4,Scytalopus androstictus,251501,,2,wikipedia,88,,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20androstictus?size=medium,Nick Athanas,cc-by-sa,iNaturalist,Loja Tapaculo,Белоплечий тапакуло,Churrín de Loja,Lojatapaculo,,Mérulaxe de Loja,Lojatapaculo,krytonosek smolisty,ロハオタテドリ,loja tapaculo,tapacul de Loja,Лохаенско тапакуло,洛哈窜鸟,polylepistapakulo,lojatapakul,,tapakulo lojský,Тапакуло лойський,Loha Tapakolası,,Tapakulo iz oblasti Loha u Peruu,Churrín de Loja,Churrín de Loja,Loja tapaculo,Tapaculo de Loja,,Baltapetis topakulas,,,
BN13746,Scytalopus argentifrons,Silvery-fronted Tapaculo,,Aves,species,,,14757,siftap1,2491003,312114,,22703510,siftap1,Scytalopus argentifrons,74826,,61,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20argentifrons?size=medium,Steven Easley,cc-by-nc,iNaturalist,Silvery-fronted Tapaculo,Светлолобый тапакуло,Churrín Plateado,Silberbrauentapaculo,štidlák stříbročelý,Mérulaxe argenté,Costaricaanse tapaculo,krytonosek srebrnoczelny,キンビタイオタテドリ,silvery-fronted tapaculo,tapacul frontargentat,Среброчело тапакуло,银额窜鸟,sølvbryntapakulo,gråvattrad tapakul,Costa Rica-tapaculo,tapakulo striebročelý,Тапакуло сріблистолобий,Gümüş Alınlı Tapakola,hopeaotsatapakulo,Srebrnočeli tapakulo,Churrín plateado,Churrín Plateado,Silvery-fronted tapaculo,Churrín Plateado,srebrnastočela strmorepka,Pilkakaktis topakulas,تپلک پیشانیسیمین,,Tapacwlo aelarian
BN13747,Scytalopus atratus,White-crowned Tapaculo,,Aves,species,,,14759,whctap1,2490992,312111,5C0D05100EFEA465,22729245,whctap1,Scytalopus atratus,157202,,60,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20atratus?size=medium,Rob Jansen - RobJansenphotography.com,© Macaulay Library,Macaulay Library ML613343951,White-crowned Tapaculo,Белошапочный тапакуло,Churrín Coroniblanco,Weißscheiteltapaculo,štidlák bělokorunkatý,Mérulaxe couronné,Witkruintapaculo,krytonosek ciemny,キタシロボウシオタテドリ,white-crowned tapaculo,tapacul de coroneta blanca,Белоглаво тапакуло,白冠窜鸟,hvitkronetapakulo,vitkronad tapakul,Hvidkronet Tapaculo,tapakulo bieloškvrnitý,Тапакуло гірський,Ak Taçlı Tapakola,kruunutapakulo,Belokruni tapakulo,Churrín coroniblanco,Churrín Coroniblanco,White-crowned tapaculo,Tapaculo Coroniblanco,andska strmorepka,Baltavainikis topakulas,تپلک تاجسفید,,
BN13748,Scytalopus bolivianus,Bolivian Tapaculo,,Aves,species,,,14749,boltap1,2490981,312109,,22729251,boltap1,Scytalopus bolivianus,157201,,17,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20bolivianus?size=medium,avocat,cc-by-nc,iNaturalist,Bolivian Tapaculo,Боливийский тапакуло,Churrín Boliviano,Weißkronentapaculo,štidlák bolivijský,Mérulaxe de Bolivie,Boliviaanse tapaculo,krytonosek białogłowy,ミナミシロボウシオタテドリ,bolivian tapaculo,tapacul de Bolívia,Боливийско тапакуло,玻利维亚窜鸟,boliviatapakulo,boliviatapakul,Boliviansk Tapaculo,tapakulo bolívijský,Тапакуло болівійський,Bolivya Tapakolası,sirittäjätapakulo,Bolivijski tapakulo,Churrín boliviano,Churrín Boliviano,Bolivian tapaculo,Tapaculo Boliviano,bjelokapa strmorepka,Bolivinis topakulas,,,
BN13749,Scytalopus canus,Paramillo Tapaculo,,Aves,species,,,14754,partap1,2491005,312116,71CF5120,22736477,partap1,Scytalopus canus,199136,,4,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20canus?size=medium,José Castaño,© Macaulay Library,Macaulay Library ML613269730,Paramillo Tapaculo,Сизый тапакуло,Churrín del Paramillo,Antioquiatapaculo,štidlák paramový,Mérulaxe du paramillo,Paramillotapaculo,krytonosek siwy,パラミヨタテドリ,paramillo tapaculo,tapacul del Paramillo,Меделинско тапакуло,帕拉窜鸟,paramillotapakulo,paramillotapakul,Vestlig Páramotapaculo,tapakulo horský,Тапакуло парамський,Paramillo Tapakolası,liusketapakulo,Paramilo tapakulo,Churrín del Paramillo,Churrín del Paramillo,Paramillo tapaculo,Churrín del Paramillo,antiokvijska strmorepka,Paraminis topakulas,,帕拉米略山窜鸟,
BN13750,Scytalopus caracae,Caracas Tapaculo,,Aves,species,,,14758,cartap1,2490994,1638714,1B7E55DC78405695,22729265,cartap1,Scytalopus caracae,159104,,10,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20caracae?size=medium,Oswaldo Hernández,cc-by-nc,iNaturalist,Caracas Tapaculo,Венесуэльский тапакуло,Churrín de Caracas,Caracastapaculo,štidlák caracaský,Mérulaxe de Caracas,Caracastapaculo,krytonosek wenezuelski,カラカスオタテドリ,caracas tapaculo,tapacul de Caracas,Каракаско тапакуло,加拉加斯窜鸟,caracastapakulo,caracastapakul,Caracastapaculo,tapakulo krikľavý,Тапакуло каракаський,Karakas Tapakolası,venezuelantapakulo,Karakaski tapakulo,Churrín de Caracas,Churrín de Caracas,Caracas tapaculo,Tapaculo de Caracas,venezuelska strmorepka,Karakasinis topakulas,,,
BN13751,Scytalopus chocoensis,Choco Tapaculo,,Aves,species,,,14740,chotap1,2490983,2681245,7011CE6F00136FAB,22729076,chotap1,Scytalopus chocoensis,157206,,16,wikipedia,64,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20chocoensis?size=medium,Nick Athanas,© Macaulay Library,Macaulay Library ML321020301,Choco Tapaculo,Чокский тапакуло,Churrín del Chocó,Chocótapaculo,štidlák panamský,Mérulaxe du Choco,Chocotapaculo,krytonosek okopcony,チョコオタテドリ,choco tapaculo,tapacul del Chocó,Чокоенско тапакуло,乔科窜鸟,chocotapakulo,chocótapakul,Chocótapaculo,tapakulo tmavosivý,Тапакуло темний,Çoko Tapakolası,tiheikkötapakulo,Čokoanski tapakulo,Churrín del Chocó,Churrín del Chocó,Choco tapaculo,Tapaculo del Chocó,čokoska strmorepka,Čokinis topakulas,,,
BN13752,Scytalopus diamantinensis,Diamantina Tapaculo,,Aves,species,,,73376,diatap2,5846346,465560,,22736188,diatap2,Scytalopus diamantinensis,157200,,22,wikipedia,66,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20diamantinensis?size=medium,Daniel Branch,cc-by-nc,iNaturalist,Diamantina Tapaculo,Чападский тапакуло,Churrín de Diamantina,Diamantinatapaculo,,Mérulaxe du Diamantina,Diamantinatapaculo,krytonosek paprociowy,ディアマンティーナオタテドリ,tapaculo-da-chapada-diamantina,tapacul de Diamantina,Диамантинско тапакуло,灰腹岩窜鸟,diamantinatapakulo,diamantinatapakul,Diamantina-tapaculo,tapakulo bahijský,Тапакуло діамантинський,Diamantina Tapakolası,diamantinantapakulo,Tapakulo sa visoravni Šapada Dijamantina,Churrín de Diamantina,Churrín de Diamantina,Tapaculo-da-chapada-diamantina,Churrín de Diamantina,prugastotrba strmorepka,Diamantininis topakulas,تپلک دیامانتینایی,,
BN13753,Scytalopus femoralis,Rufous-vented Tapaculo,,Aves,species,,,14737,ruvtap1,2490996,30431,,22703496,ruvtap1,Scytalopus femoralis,74823,,16,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20femoralis?size=medium,Josh van der Meulen,cc-by-nc-nd,iNaturalist,Rufous-vented Tapaculo,Рыжебрюхий тапакуло,Churrín Ventrirrufo,Schieferrückentapaculo,štidlák rezavořitý,Mérulaxe à ventre roux,Roodbuiktapaculo,krytonosek rdzaworzytny,シリアカオタテドリ,rufous-vented tapaculo,tapacul ventre-rogenc,Ръждивокоремо тапакуло,棕肛窜鸟,perutapakulo,brunbukig tapakul,Brunbuget Tapaculo,tapakulo peruánsky,Тапакуло перуанський,Kızıl Omuzlu Tapakola,ruskoperätapakulo,Riđotrbi tapakulo,Churrín ventrirrufo,Churrín Ventrirrufo,Rufous-vented tapaculo,Tapaculo de Subcaudales Rufas,peruanska strmorepka,Rusvapilvis topakulas,تپلک زیردمحنایی,,Tapacwlo tingoch
BN13754,Scytalopus frankeae,Jalca Tapaculo,,Aves,species,,,1289541,miltap1,11217238,2723210,,,miltap1,Scytalopus frankeae,,,7,wikipedia,60,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20frankeae?size=medium,Josh van der Meulen,cc-by-nc-nd,iNaturalist,Jalca Tapaculo,Горный тапакуло,Churrín de la Jalca,Nebelwaldtapaculo,,Mérulaxe de Franke,Jalcatapaculo,krytonosek kostrzewowy,ジャルカオタテドリ,jalca tapaculo,tapacul de jalca,Перуанско тапакуло,哈尔卡窜鸟,jalcatapakulo,jalkatapakul,,tapakulo lúčny,Тапакуло лучний,Halka Tapakolası,,Kanjonski tapakulo,Churrín de la jalca,Churrín de Jalca,Jalca tapaculo,Tapaculo de Jalca,,Kalninis topakulas,,,
BN13755,Scytalopus fuscus,Dusky Tapaculo,,Aves,species,,,14738,dustap1,2491007,312120,03E291EF38E82C49,22729286,dustap1,Scytalopus fuscus,159091,,85,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20fuscus?size=medium,Christian Artuso,cc-by-nc-nd,iNaturalist,Dusky Tapaculo,Тёмный тапакуло,Churrín Sombrío,Rußtapaculo,štidlák kouřový,Mérulaxe sombre,Donkere tapaculo,krytonosek chilijski,コゲチャタンビオタテドリ,dusky tapaculo,tapacul fosc,Тъмно тапакуло,暗黑窜鸟,kokstapakulo,mörk tapakul,Mørk Tapaculo,tapakulo tmavý,Тапакуло чилійський,Esmer Tapakola,chilentapakulo,Tamni tapakulo,Churrín sombrío,Churrín Sombrío,Dusky tapaculo,Churrín del norte,čilska strmorepka,Tamsusis topakulas,تپلک تیره,,
BN13756,Scytalopus gettyae,Junin Tapaculo,,Aves,species,,,339650,juntap1,7471984,1302180,873E5B640C1368A1,103660951,juntap1,Scytalopus gettyae,597359,,5,wikipedia,84,,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20gettyae?size=medium,Nick Athanas,cc-by-sa,iNaturalist,Junin Tapaculo,Хунинский тапакуло,Churrín de Junín,Juníntapaculo,,Mérulaxe de Getty,Junintapaculo,krytonosek krzykliwy,フニンオタテドリ,junin tapaculo,tapacul de Junín,Хунинско тапакуло,互宁窜鸟,junintapakulo,juníntapakul,Juníntapaculo,tapakulo junínsky,Тапакуло юнінський,Hunin Tapakolası,junínintapakulo,Huninski tapakulo,Churrín de Junín,Churrín de Junín,Junin tapaculo,Tapaculo de Junín,huninska strmorepka,Chunininis topakulas,,,
BN13757,Scytalopus gonzagai,Boa Nova Tapaculo,,Aves,species,,,474999,sertap1,7380582,2767981,1B8BDC643BCAB3BB,103661238,sertap1,Scytalopus gonzagai,718503,,3,wikipedia,60,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20gonzagai?size=medium,Ciro Albano Brazil Birding Experts,© Macaulay Library,Macaulay Library ML181385881,Boa Nova Tapaculo,Игуайский тапакуло,Churrín de Boa Nova,Braunschwingentapaculo,,Mérulaxe de Gonzaga,Bahiamuistapaculo,krytonosek popielaty,ボアノヴァオタテドリ,tapaculo-preto-baiano,tapacul de Boa Nova,Боановенско тапакуло,棕背窜鸟,boanovatapakulo,boanovatapakul,Boa Nova-tapaculo,tapakulo Gonzagov,Тапакуло багіянський,Boa Nova Tapakolası,,Tapakulo iz grada Boa Nova,Churrín de Boa Nova,Churrín de Boa Nova,Tapaculo-preto-baiano,Churrín de Boa Nova,smeđotrba strmorepka,,,,
BN13758,Scytalopus griseicollis,Pale-bellied Tapaculo,,Aves,species,,,14743,mattap1,2490998,312115,2CA03D58,22729291,mattap1,Scytalopus griseicollis,159099,,84,wikipedia,64,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20griseicollis?size=medium,Andres Cuervo,cc-by-sa,iNaturalist,Pale-bellied Tapaculo,Сероголовый тапакуло,Churrín de Matorral,Rostbürzeltapaculo,štidlák andský,Mérulaxe du matorral,Matorraltapaculo,krytonosek szarawy,コシアカオタテドリ,pale-bellied tapaculo,tapacul de matollar,Боготенско тапакуло,马托窜鸟,matorraltapakulo,matorraltapakul,Bogotá Tapaculo,tapakulo bledobruchý,Тапакуло високогірний,Çalılık Tapakolası,kolumbianandientapakulo,Bledotrbi tapakulo,Churrín de matorral,Churrín de Matorral,Pale-bellied tapaculo,Tapaculo Pechipálido,kolumbijska strmorepka,Pietinis topakulas,تپلک شکمروشن,,
BN13759,Scytalopus intermedius,Utcubamba Tapaculo,,Aves,species,,,1289540,blatap2,8009874,2723211,87F84A3045F38CA8,,blatap2,Scytalopus intermedius,251506,,10,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20intermedius?size=medium,OlegRozhko,cc-by-nc-nd,iNaturalist,Utcubamba Tapaculo,Уткубамбский тапакуло,Churrín de Utcubamba,Utcubambatapaculo,,Mérulaxe de l'Utcubamba,Utcubambatapaculo,krytonosek zaroślowy,ウテクバンバオタテドリ,utcubamba tapaculo,tapacul d'Utcubamba,Мараньонско тапакуло,乌省窜鸟,utcubambatapakulo,utcubambatapakul,Peru Sortgrå Tapaculo,tapakulo prostredný,Тапакуло чагарниковий,Utkubamba Tapakolası,,Maranjonski tapakulo,Churrín de Utcubamba,Churrín de Utcubamba,Utcubamba tapaculo,Tapaculo del Utcubamba,,Utkubambinis topakulas,,,
BN13760,Scytalopus iraiensis,Marsh Tapaculo,,Aves,species,,,73377,martap1,5789073,519469,,22728464,martap1,Scytalopus iraiensis,104956,,11,wikipedia,64,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20iraiensis?size=medium,Edu Franco,cc-by-nc,iNaturalist,Marsh Tapaculo,Болотный тапакуло,Churrín Palustre,Flussauentapaculo,štidlák mokřadní,Mérulaxe herbicole,Moerastapaculo,krytonosek turzycowy,ヌマオタテドリ,tapaculo-da-várzea,tapacul d'aiguamoll,Блатно тапакуло,湿地窜鸟,sumptapakulo,kärrtapakul,Sivtapaculo,tapakulo mokraďový,Тапакуло болотяний,Bataklık Tapakolası,luhtatapakulo,Močvarski tapakulo,Churrín palustre,Churrín Palustre,Macuquinho-das-várzeas,Churrín Palustre,močvarna strmorepka,Pelkinis topakulas,تپلک ماندابی,,
BN13761,Scytalopus krabbei,White-winged Tapaculo,,Aves,species,,,1289544,whwtap1,11165047,2763109,,,whwtap1,Scytalopus krabbei,1015505,,1,wikipedia,96,,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20krabbei?size=medium,Stephan Lorenz Rockjumper Birding Tours,© Macaulay Library,Macaulay Library ML613265776,White-winged Tapaculo,Белокрылый тапакуло,Churrín Aliblanco,Weißflügeltapaculo,,Mérulaxe de Krabbe,Witvleugeltapaculo,krytonosek białoskrzydły,,white-winged tapaculo,tapacul alablanc,Белокрило тапакуло,白翅窜鸟,hvithåndtapakulo,vitvingad tapakul,Hvidvinget Tapaculo,tapakulo bielokrídly,Тапакуло білокрилий,Ak Kanatlı Tapakola,,Belokrili tapakulo,Churrín aliblanco,Churrín Alas Blancas,White-winged tapaculo,Tapaculo de Ala Blanca,,Baltasparnis topakulas,تپلک بالسفید,,
BN13762,Scytalopus latebricola,Brown-rumped Tapaculo,,Aves,species,,,14744,brrtap1,2491000,30438,04128FC46882D67C,22703513,brrtap1,Scytalopus latebricola,74827,,21,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20latebricola?size=medium,Cullen Hanks,cc-by,iNaturalist,Brown-rumped Tapaculo,Буропоясничный тапакуло,Churrín Ratona,Hellkehltapaculo,štidlák rezavokostřecový,Mérulaxe à croupion brun,Bruinstuittapaculo,krytonosek brunatny,ハイムネオタテドリ,brown-rumped tapaculo,tapacul de carpó bru,Кафявокръсто тапакуло,褐腰窜鸟,brungumptapakulo,brungumpad tapakul,Brungumpet Tapaculo,tapakulo hnedkavý,Тапакуло бурий,Kahverengi Karınlı Tapakola,peukaloistapakulo,Smeđoleđi tapakulo,Churrín ratona,Churrín Ratona,Brown-rumped tapaculo,Churrín Ratona,magdalenska strmorepka,Rudasturplis topakulas,تپلک دمگاهقهوهای,,Tapacwlo tinfrown
BN13763,Scytalopus latrans,Blackish Tapaculo,,Aves,species,,,62506,blatap1,7340755,312121,058E053699654EDA,22730438,blatap1,Scytalopus latrans,,,151,wikipedia,64,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20latrans?size=medium,Santi MD,cc-by-nc,iNaturalist,Blackish Tapaculo,Чёрный тапакуло,Churrín Negruzco,Schwarztapaculo,štidlák tmavý,Mérulaxe noirâtre,Zwarte tapaculo,krytonosek czarniawy,クロミオタテドリ,blackish tapaculo,tapacul negrós,Черно тапакуло,黑窜鸟,bektapakulo,svartgrå tapakul,Sortgrå Tapaculo,tapakulo štekavý,Тапакуло чорний,Karaca Tapakola,mustatapakulo,Crnkasti tapakulo,Churrín negruzco,Churrín Negruzco,Blackish tapaculo,Tapaculo Negruzco,čađasta strmorepka,Juosvasis topakulas,تپلک سیهفام,,
BN13764,Scytalopus macropus,Large-footed Tapaculo,,Aves,species,,,14750,laftap1,2490988,2681241,,22703493,laftap1,Scytalopus macropus,74822,,4,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20macropus?size=medium,Thibaud Aronson,cc-by-sa,iNaturalist,Large-footed Tapaculo,Большеногий тапакуло,Churrín Patudo,Großfußtapaculo,štidlák dlouhoprstý,Mérulaxe à grands pieds,Grootpoottapaculo,krytonosek duży,オオアシオタテドリ,large-footed tapaculo,tapacul de peus grans,Едрокрако тапакуло,大脚窜鸟,storfottapakulo,bäcktapakul,Bæktapaculo,tapakulo veľkonohý,Тапакуло великий,Koca Ayaklı Tapakola,koskitapakulo,Dugonogi tapakulo,Churrín patudo,Churrín Patudo,Large-footed tapaculo,Tapaculo de Pata Grande,crna strmorepka,Didžiakojis topakulas,تپلک پابزرگ,,Tapacwlo troedfawr
BN13765,Scytalopus magellanicus,Magellanic Tapaculo,,Aves,species,,,14769,magtap1,2491010,9169,3B642DBA51411797,22730463,magtap1,Scytalopus magellanicus,74828,,231,wikipedia,66,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20magellanicus?size=medium,Josh van der Meulen,cc-by-nc-nd,iNaturalist,Magellanic Tapaculo,Магелланов тапакуло,Churrín Magallánico,Magellantapaculo,štidlák magellanský,Mérulaxe des Andes,Magelhaentapaculo,krytonosek magellański,タンビオタテドリ,magellanic tapaculo,tapacul de Magallanes,Магеланово тапакуло,安第斯窜鸟,magellantapakulo,magellantapakul,Magellantapaculo,tapakulo vývratový,Тапакуло андський,Macellan Tapakolası,andientapakulo,Magelanski tapakulo,Churrín magallánico,Churrín Magallánico,Magellanic tapaculo,Churrín del sur,mala strmorepka,Magelaninis topakulas,,,Tapacwlo tywyll
BN13766,Scytalopus meridanus,Merida Tapaculo,,Aves,species,,,14760,mertap1,2491001,1638713,BB22874743EB5641,22736285,mertap1,Scytalopus meridanus,159103,,1,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20meridanus?size=medium,Lorenzo Calcaño,© Macaulay Library,Macaulay Library ML240895901,Merida Tapaculo,Меридский тапакуло,Churrín de Mérida,Méridatapaculo,štidlák meridský,Mérulaxe de Mérida,Meridatapaculo,krytonosek samotny,メリダオタテドリ,merida tapaculo,tapacul de Mérida,Мериденско тапакуло,梅里达窜鸟,meridatapakulo,méridatapakul,Méridatapaculo,tapakulo myšací,Тапакуло меридійський,Merida Tapakolası,méridantapakulo,Meridski tapakulo,Churrín de Mérida,Churrín de Mérida,Merida tapaculo,Tapaculo de Mérida,meridska strmorepka,Meridinis topakulas,,,
BN13767,Scytalopus micropterus,Long-tailed Tapaculo,,Aves,species,,,14770,lottap1,2490989,312113,,22733272,lottap1,Scytalopus micropterus,157204,,37,wikipedia,64,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20micropterus?size=medium,Chris Thomas,© Macaulay Library,Macaulay Library ML613387072,Long-tailed Tapaculo,Длиннохвостый тапакуло,Churrín Colilargo,Dunkelrückentapaculo,štidlák rovníkový,Mérulaxe microptère,Langstaarttapaculo,krytonosek długosterny,セキドウワキアカオタテドリ,long-tailed tapaculo,tapacul de Sclater,Дългоопашато тапакуло,长尾窜鸟,langstjerttapakulo,långstjärtad tapakul,Langhalet Tapaculo,tapakulo dlhochvostý,Тапакуло колумбійський,Uzun Kuyruklu Tapakola,kolumbiantapakulo,Dugorepi tapakulo,Churrín colilargo,Churrín Colilargo,Long-tailed tapaculo,Tapaculo Coludo,mrka strmorepka,Ilgauodegis topakulas,تپلک دمدراز,,
BN13768,Scytalopus novacapitalis,Brasilia Tapaculo,,Aves,species,,,14761,bratap1,2491011,519468,31C66B1A020562CE,22703531,bratap1,Scytalopus novacapitalis,74831,,33,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20novacapitalis?size=medium,Fabrice Schmitt,© Macaulay Library,Macaulay Library ML613645622,Brasilia Tapaculo,Бразильский тапакуло,Churrín de Brasilia,Brasiliatapaculo,štidlák brazilský,Mérulaxe de Brasilia,Brasiliatapaculo,krytonosek brazylijski,ブラジリアオタテドリ,tapaculo-de-brasília,tapacul de Brasília,Бразилско тапакуло,巴西窜鸟,brasiliatapakulo,brasiliatapakul,Brasiliatapaculo,tapakulo lužný,Тапакуло бразильський,Brasilia Tapakolası,brasiliantapakulo,Brazilijanski tapakulo,Churrín de Brasilia,Churrín de Brasilia,Tapaculo-de-brasília,Churrín de Brasilia,sinja strmorepka,Brazilinis topakulas,,,Tapacwlo Brasilia
BN13769,Scytalopus opacus,Paramo Tapaculo,,Aves,species,,,144700,partap2,6087863,2681246,ACAF6D0DC72FA312,22736482,partap2,Scytalopus opacus,159097,,30,wikipedia,64,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20opacus?size=medium,Francesco Veronesi,cc-by-sa,iNaturalist,Paramo Tapaculo,Тапакуло парамо,Churrín Paramero,Kordillerentapaculo,,Mérulaxe du paramo,Paramotapaculo,krytonosek buszowy,パラモオタテドリ,paramo tapaculo,tapacul de páramo,Парамово тапакуло,棕臀黑窜鸟,paramotapakulo,páramotapakul,Páramotapaculo,tapakulo ekvádorský,Тапакуло нагірний,Paramo Tapakolası,ylänkötapakulo,Tapakulo iz paramoa,Churrín paramero,Churrín Paramero,Paramo tapaculo,Tapaculo Paramero,planinska strmorepka,,,,
BN13770,Scytalopus pachecoi,Planalto Tapaculo,,Aves,species,,,73379,platap1,5789079,519467,,22734687,platap1,Scytalopus pachecoi,157197,,32,wikipedia,68,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20pachecoi?size=medium,NINA WENÓLI,cc-by-nc,iNaturalist,Planalto Tapaculo,Южнобразильский тапакуло,Churrín de Pacheco,Planalto-Tapaculo,,Mérulaxe de Pacheco,Planaltotapaculo,krytonosek myszaty,プラナルトオタテドリ,tapaculo-ferreirinho,tapacul de Pacheco,Планалтоско тапакуло,高原窜鸟,planaltotapakulo,planaltotapakul,Planaltotapaculo,tapakulo kováčik,Тапакуло мурий,Pacheco Tapakolası,serradomarintapakulo,Tapakulo iz planalta,Churrín de Pacheco,Churrín de Pacheco,Tapaculo-ferreirinho,Tapaculo del Planalto,riđotrba strmorepka,Planaltinis topakulas,,,
BN13771,Scytalopus panamensis,Tacarcuna Tapaculo,,Aves,species,,,14755,tactap1,2490978,2681247,DC8FE9A99319ACBA,22703501,tactap1,Scytalopus panamensis,74824,,2,wikipedia,90,,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20panamensis?size=medium,Jonathan Slifkin,© Macaulay Library,Macaulay Library ML495660661,Tacarcuna Tapaculo,Панамский тапакуло,Churrín Panameño,Tacarcunatapaculo,štidlák tacarcunský,Mérulaxe du Panama,Panamese tapaculo,krytonosek panamski,マミジロオタテドリ,tacarcuna tapaculo,tapacul de Panamà,Панамско тапакуло,淡喉窜鸟,tacarcunatapakulo,tacarcunatapakul,Tacarcunatapaculo,tapakulo čiernočelý,Тапакуло панамський,Takarkuna Tapakolası,harmaakurkkutapakulo,Takarkunski tapakulo,Churrín panameño,Churrín Panameño,Tacarcuna tapaculo,Churrín Panameño,takarkunska strmorepka,Panaminis topakulas,دمسیخ پانامایی,,Tapacwlo gyddfwelw
BN13772,Scytalopus parkeri,Chusquea Tapaculo,,Aves,species,,,14741,chutap2,2491002,2681248,0F024845358416CE,22733277,chutap2,Scytalopus parkeri,159102,,17,wikipedia,64,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Scytalopus%20parkeri?size=medium,Nelson Apolo,cc-by-nc,iNaturalist,Chusquea Tapaculo,Бамбуковый тапакуло,Churrín del Bambú,Bambustapaculo,štidlák bambusový,Mérulaxe de Parker,Parkertapaculo,krytonosek długoskrzydły,エクアドルミヤマオタテドリ,chusquea tapaculo,tapacul de Parker,Бамбуково тапакуло,丘斯窜鸟,bambustapakulo,chusqueatapakul,Bambustapaculo,tapakulo bambusový,Тапакуло сірий,Çuskea Tapakolası,savutapakulo,Parkerov bambusov tapakulo,Churrín del bambú,Churrín del Bambú,Chusquea tapaculo,Tapaculo de Chusquea,bambusova strmorepka,Parkerio topakulas,,,
